id,month,year,visits,no_of_appts,production
3,11,2020,938,1125,295283.35
240,12,2020,164,55,55189.97
3,12,2020,780,1010,241491.8
245,1,2010,624,577,102269.87
245,2,2010,664,615,126008.63
245,3,2010,798,734,159037.44
245,4,2010,674,606,124603.74
245,5,2010,650,596,127843.4
245,6,2010,696,615,140365.47
245,7,2010,613,536,125227.72
245,8,2010,623,572,116881.89
245,9,2010,721,640,149199.91
245,10,2010,578,541,96177.43
245,11,2010,669,590,119688.65
245,12,2010,568,503,87701.44
245,1,2011,639,536,120430.68
245,2,2011,568,501,107362.24
245,3,2011,633,539,114674.33
245,4,2011,597,510,115473.42
245,5,2011,637,578,110705.08
245,6,2011,666,559,138343.59
245,7,2011,607,532,108209.53
245,8,2011,484,438,66667.11
245,9,2011,667,583,110987.68
245,10,2011,703,645,120659.33
245,11,2011,659,560,127629.44
245,12,2011,476,390,77193.95
245,1,2012,674,583,128270.58
245,2,2012,626,543,107561.91
245,3,2012,620,546,104604.62
245,4,2012,634,549,122582.13
245,5,2012,554,525,97267.32
245,6,2012,662,610,123824.96
245,7,2012,585,533,99306.5
245,8,2012,605,518,111199.95
245,9,2012,586,524,102858.5
245,10,2012,682,626,127299.75
245,11,2012,670,631,115364.53
245,12,2012,509,463,84453.31
245,1,2013,777,723,134067.02
245,2,2013,546,501,95682.88
245,3,2013,616,567,110101.12
245,4,2013,737,699,149156.62
245,5,2013,690,690,144307.8
245,6,2013,602,584,126277.53
245,7,2013,575,544,100404.84
245,8,2013,624,596,119439.65
245,9,2013,544,502,111190.56
245,10,2013,648,629,131143.44
245,11,2013,618,593,122787.46
245,12,2013,469,450,93740.31
245,1,2014,647,583,121145.09
245,2,2014,571,523,116167.86
245,3,2014,555,504,109192.28
245,4,2014,566,522,127550.78
245,5,2014,660,619,145216.05
245,6,2014,658,616,123399.08
245,7,2014,550,485,126722.28
245,8,2014,492,446,77297.91
245,9,2014,667,589,122205.9
245,10,2014,689,633,144951.39
245,11,2014,591,561,117899.27
245,12,2014,457,427,98533.57
245,1,2015,606,546,123314.81
245,2,2015,579,533,120173.87
245,3,2015,598,528,131097.32
245,4,2015,631,576,128265.79
245,5,2015,628,554,129317.27
245,6,2015,657,574,136054.25
245,7,2015,479,429,93866.28
245,8,2015,536,490,100989.74
245,9,2015,637,549,135926.94
245,10,2015,629,556,122738.73
245,11,2015,577,526,108927.56
245,12,2015,487,436,88127.78
245,1,2016,624,565,126209.13
245,2,2016,700,629,144331.33
245,3,2016,674,580,135291.24
245,4,2016,662,587,156907.83
245,5,2016,646,567,128962.07
245,6,2016,727,636,149790.77
245,7,2016,542,469,119993.79
245,8,2016,577,504,121979.29
245,9,2016,700,609,147116.65
245,10,2016,682,603,128200.04
245,11,2016,713,619,151066.31
245,12,2016,510,434,102822.51
245,1,2017,698,616,139983.16
245,2,2017,634,554,128128.26
245,3,2017,706,619,149468.25
245,4,2017,683,585,161155.97
245,5,2017,683,580,147793.51
245,6,2017,688,588,154254.12
245,7,2017,534,449,123939.49
245,8,2017,554,474,101666.44
245,9,2017,577,483,150982.23
245,10,2017,637,544,150154.31
245,11,2017,644,563,155532.12
245,12,2017,388,325,88766.26
245,1,2018,653,573,137101.07
245,2,2018,549,464,128375.07
245,3,2018,545,475,113651.1
245,4,2018,561,494,142672.28
245,5,2018,577,522,132746.59
245,6,2018,599,510,131562.78
245,7,2018,560,488,130168.67
245,8,2018,539,474,111436.49
245,9,2018,539,464,130417.07
245,10,2018,588,525,150504.96
245,11,2018,609,558,139431.0
245,12,2018,428,389,106776.49
245,1,2019,692,655,154440.59
245,2,2019,511,465,127931.59
245,3,2019,544,495,122204.28
245,4,2019,668,620,169672.08
245,5,2019,561,511,144272.27
245,6,2019,567,528,139341.23
245,7,2019,496,460,109982.7
245,8,2019,536,482,116533.75
245,9,2019,534,487,129140.45
245,10,2019,639,551,144431.08
245,11,2019,509,407,119944.96
245,12,2019,389,315,102757.26
245,1,2020,616,413,147088.08
245,2,2020,507,321,125765.36
245,3,2020,350,213,84385.58
245,4,2020,50,2,4545.58
245,5,2020,84,85,5403.92
245,6,2020,589,330,127065.28
245,7,2020,659,370,170530.16
245,8,2020,660,376,166796.74
245,9,2020,650,388,183298.18
245,10,2020,632,378,176125.83
245,11,2020,535,314,150853.87
245,12,2020,417,229,108037.46
23,10,2013,561,485,160948.48
23,11,2013,505,441,171187.8
23,12,2013,460,410,160803.7
23,1,2014,480,429,162901.29
23,2,2014,476,431,166639.53
23,3,2014,501,450,190821.91
23,4,2014,549,494,182075.65
23,5,2014,521,475,174065.7
23,6,2014,483,426,167437.85
23,7,2014,492,456,158453.35
23,8,2014,439,377,134930.3
23,9,2014,493,424,150841.51
23,10,2014,515,472,163615.07
23,11,2014,451,420,153683.4
23,12,2014,458,422,172692.53
23,1,2015,500,461,154465.8
23,2,2015,436,419,167228.5
23,3,2015,520,500,201307.7
23,4,2015,535,502,204275.13
23,5,2015,504,483,196942.65
23,6,2015,475,439,184024.6
23,7,2015,445,417,162766.0
23,8,2015,409,351,156162.1
23,9,2015,495,432,169824.28
23,10,2015,450,410,141665.5
23,11,2015,481,423,172029.85
23,12,2015,464,404,175195.79
23,1,2016,414,369,155156.25
23,2,2016,401,364,131037.17
23,3,2016,509,447,184207.0
23,4,2016,503,459,181815.76
23,5,2016,552,484,208302.2
23,6,2016,510,423,188642.6
23,7,2016,349,293,121755.05
23,8,2016,508,450,182683.7
23,9,2016,466,421,163782.0
23,10,2016,499,436,180472.04
23,11,2016,544,494,197064.85
23,12,2016,475,454,175787.47
23,1,2017,496,454,203971.6
23,2,2017,369,335,132578.48
23,3,2017,561,528,211643.48
23,4,2017,449,423,170998.19
23,5,2017,548,523,207398.4
23,6,2017,450,436,169862.6
23,7,2017,357,338,125250.82
23,8,2017,483,475,155533.9
23,9,2017,454,453,164442.88
23,10,2017,516,526,176991.03
23,11,2017,580,573,200174.74
23,12,2017,429,408,157596.43
23,1,2018,577,539,212022.4
23,2,2018,442,430,158834.28
23,3,2018,470,420,170633.47
23,4,2018,516,488,184765.64
23,5,2018,528,515,190047.05
23,6,2018,515,494,194980.36
23,7,2018,377,324,126521.49
23,8,2018,566,549,184105.44
23,9,2018,529,500,214768.52
23,10,2018,616,564,220367.83
23,11,2018,609,554,200616.51
23,12,2018,471,427,198040.83
23,1,2019,509,477,187102.33
23,2,2019,506,475,188472.2
23,3,2019,521,458,191453.43
23,4,2019,585,533,212063.22
23,5,2019,593,560,214322.98
23,6,2019,484,453,165966.15
23,7,2019,457,399,163593.8
23,8,2019,468,428,152543.47
23,9,2019,471,440,154065.49
23,10,2019,627,610,232840.24
23,11,2019,547,502,194110.5
23,12,2019,462,420,183653.14
23,1,2020,591,578,213220.05
23,2,2020,469,463,175033.65
23,3,2020,353,339,140085.39
23,4,2020,22,40,11012.2
23,5,2020,176,173,61540.2
23,6,2020,358,340,111352.85
23,7,2020,473,465,162962.0
23,8,2020,468,457,153972.0
23,9,2020,515,504,186168.05
23,10,2020,456,449,192842.36
23,11,2020,440,435,201734.7
23,12,2020,428,409,173187.41
173,7,2014,1,529,391.0
173,8,2014,367,492,123829.11
173,9,2014,838,730,307846.1
173,10,2014,936,817,355762.04
173,11,2014,835,709,322149.67
173,12,2014,932,735,411793.2125
173,1,2015,925,746,363360.7025
173,2,2015,874,723,385432.5925
173,3,2015,992,818,452785.0025
173,4,2015,959,820,417190.1235
173,5,2015,834,721,360335.7825
173,6,2015,885,754,418711.1025
173,7,2015,852,729,375562.8025
173,8,2015,849,713,335866.1925
173,9,2015,885,756,396486.64
173,10,2015,873,689,386732.7425
173,11,2015,850,717,346111.99
173,12,2015,898,734,450837.77
173,1,2016,796,735,367898.2
173,2,2016,869,773,389834.92
173,3,2016,939,894,431616.25
173,4,2016,934,859,418194.2
173,5,2016,878,841,405258.04
173,6,2016,851,806,392343.66
173,7,2016,786,702,325859.6
173,8,2016,960,924,402248.26
173,9,2016,816,849,379415.59
173,10,2016,804,872,370301.88
173,11,2016,1007,1081,437127.11
173,12,2016,989,1090,511234.15
173,1,2017,876,989,433721.93
173,2,2017,856,1052,410504.39
173,3,2017,1020,1276,527895.39
173,4,2017,918,1137,426819.92
173,5,2017,972,1177,490307.39
173,6,2017,558,630,259662.42
173,7,2017,482,545,231327.73
173,8,2017,587,684,265112.53
173,9,2017,480,571,215736.7
173,10,2017,573,702,259296.38
173,11,2017,606,684,297866.79
173,12,2017,587,666,282671.97
173,1,2018,547,672,271706.66
173,2,2018,507,607,228693.19
173,3,2018,616,696,286530.63
173,4,2018,648,756,276135.7821
173,5,2018,580,695,248280.67
173,6,2018,561,672,231709.58
173,7,2018,567,639,230043.45
173,8,2018,593,688,240246.7527
173,9,2018,564,661,241100.5927
173,10,2018,581,694,260353.05
173,11,2018,625,736,267079.66
173,12,2018,531,612,278951.29
173,1,2019,592,711,263442.04
173,2,2019,522,639,259556.27
173,3,2019,603,710,272844.0
173,4,2019,649,786,288877.91
173,5,2019,576,690,264891.71
173,6,2019,538,664,247646.73
173,7,2019,673,767,298573.21
173,8,2019,585,719,271889.26
173,9,2019,534,635,218978.51
173,10,2019,675,789,295566.86
173,11,2019,581,701,273808.38
173,12,2019,512,612,246750.08
173,1,2020,639,781,285860.05
173,2,2020,597,710,269201.37
173,3,2020,296,426,115571.16
173,4,2020,11,212,1797.57
173,5,2020,117,217,45601.3
173,6,2020,402,494,169326.2876
173,7,2020,643,775,264077.01
173,8,2020,614,773,305690.5
173,9,2020,637,788,272247.0033
173,10,2020,565,689,246946.7209
173,11,2020,522,645,252194.86
173,12,2020,619,747,320547.06
122,6,2017,324,245,162193.4
122,7,2017,355,186,184890.0
122,8,2017,412,286,189006.19
122,9,2017,346,220,170713.64
122,10,2017,415,275,204029.85
122,11,2017,480,291,250870.76
122,12,2017,401,225,222256.13
122,1,2018,460,332,233168.516
122,2,2018,361,242,159798.396
122,3,2018,487,351,223181.086
122,4,2018,475,390,199735.696
122,5,2018,485,364,231501.5
122,6,2018,462,361,211141.36
122,7,2018,434,359,195203.97
122,8,2018,569,431,271658.94
122,9,2018,429,342,197372.84
122,10,2018,443,387,196061.32
122,11,2018,635,507,291587.83
122,12,2018,530,433,269585.15
122,1,2019,538,450,268145.71
122,2,2019,467,397,214437.75
122,3,2019,518,430,261006.67
122,4,2019,519,418,242408.23
122,5,2019,525,452,262678.09
122,6,2019,454,384,232410.99
122,7,2019,440,374,211416.83
122,8,2019,473,393,244686.38
122,9,2019,452,418,224347.46
122,10,2019,486,450,230179.79
122,11,2019,506,480,238208.09
122,12,2019,518,493,245162.79
122,1,2020,478,450,251167.34
122,2,2020,280,237,102819.31
122,3,2020,284,291,124950.98
122,4,2020,22,22,6456.36
122,5,2020,130,121,63780.76
122,6,2020,418,362,172189.85
122,7,2020,526,433,224302.07
122,8,2020,534,479,267922.82
122,9,2020,493,472,235173.34
122,10,2020,466,482,235766.24
122,11,2020,343,352,173097.73
122,12,2020,542,569,287504.49
166,1,2010,598,21,161550.34
166,2,2010,537,21,144092.15
166,3,2010,709,11,192059.3
166,4,2010,608,10,161110.99
166,5,2010,592,14,181268.66
166,6,2010,600,23,151758.45
166,7,2010,382,11,105547.67
166,8,2010,474,38,102592.83
166,9,2010,580,25,117634.09
166,10,2010,549,18,135427.63
166,11,2010,624,42,165003.45
166,12,2010,578,30,166815.94
166,1,2011,549,25,138988.74
166,2,2011,461,28,119450.07
166,3,2011,671,33,174044.22
166,4,2011,552,27,167655.38
166,5,2011,621,44,179179.53
166,6,2011,553,36,142615.88
166,7,2011,418,26,101512.1
166,8,2011,501,28,118484.56
166,9,2011,560,19,168765.8
166,10,2011,485,21,121574.3
166,11,2011,602,33,161279.83
166,12,2011,504,28,148136.47
166,1,2012,488,35,130701.51
166,2,2012,555,30,162060.24
166,3,2012,575,40,168979.1
166,4,2012,509,32,153008.85
166,5,2012,600,43,187378.52
166,6,2012,504,32,146024.29
166,7,2012,576,36,178961.51
166,8,2012,416,17,99524.89
166,9,2012,515,22,139095.74
166,10,2012,569,29,168034.2
166,11,2012,568,27,161743.19
166,12,2012,486,26,160409.26
166,1,2013,515,25,159710.79
166,2,2013,482,17,125582.58
166,3,2013,522,17,142512.34
166,4,2013,544,23,145347.84
166,5,2013,540,22,140224.48
166,6,2013,491,21,139576.88
166,7,2013,520,26,140943.46
166,8,2013,400,28,114665.34
166,9,2013,492,33,131655.27
166,10,2013,550,21,161076.64
166,11,2013,485,7,152677.72
166,12,2013,448,9,139333.99
166,1,2014,520,16,145294.41
166,2,2014,440,24,123233.5
166,3,2014,495,23,140349.63
166,4,2014,564,32,168246.45
166,5,2014,518,14,135301.8
166,6,2014,432,12,113138.09
166,7,2014,450,9,130985.5
166,8,2014,399,11,114699.08
166,9,2014,497,23,143196.76
166,10,2014,479,16,130439.55
166,11,2014,479,15,140351.63
166,12,2014,474,10,142894.82
166,1,2015,488,15,133013.7
166,2,2015,428,8,117689.56
166,3,2015,460,14,131218.15
166,4,2015,522,14,143847.58
166,5,2015,477,5,142403.57
166,6,2015,503,13,149939.28
166,7,2015,408,14,111681.1
166,8,2015,376,12,109382.36
166,9,2015,437,16,122663.86
166,10,2015,431,10,125625.56
166,11,2015,448,4,128573.97
166,12,2015,437,7,123880.48
166,1,2016,405,24,111373.22
166,2,2016,391,13,106128.38
166,3,2016,503,24,144440.39
166,4,2016,441,15,130756.21
166,5,2016,484,18,134551.6
166,6,2016,472,35,156829.32
166,7,2016,382,18,109697.21
166,8,2016,482,25,136545.97
166,9,2016,398,28,111921.55
166,10,2016,432,35,122329.52
166,11,2016,486,35,125540.86
166,12,2016,414,29,116264.06
166,1,2017,429,32,116556.14
166,2,2017,409,33,118156.85
166,3,2017,497,65,135471.95
166,4,2017,425,39,114975.77
166,5,2017,502,31,130302.48
166,6,2017,440,20,124703.98
166,7,2017,378,22,101035.24
166,8,2017,367,45,90346.99
166,9,2017,450,26,126460.46
166,10,2017,442,21,131202.34
166,11,2017,513,34,142932.45
166,12,2017,391,21,125061.25
166,1,2018,510,35,131168.84
166,2,2018,379,43,114176.45
166,3,2018,455,27,142542.37
166,4,2018,416,43,121676.88
166,5,2018,513,70,141935.23
166,6,2018,438,48,139384.35
166,7,2018,406,63,115548.53
166,8,2018,443,54,140946.91
166,9,2018,371,40,121590.21
166,10,2018,453,71,126282.21
166,11,2018,442,77,135250.66
166,12,2018,374,44,126642.87
166,1,2019,381,49,98724.01
166,2,2019,257,22,71531.24
166,3,2019,466,46,134294.64
166,4,2019,435,47,119829.94
166,5,2019,426,36,136120.76
166,6,2019,339,12,108989.88
166,7,2019,427,31,126050.13
166,8,2019,362,34,114168.82
166,9,2019,342,48,112045.13
166,10,2019,441,35,133310.26
166,11,2019,365,27,131951.99
166,12,2019,316,22,103852.22
166,1,2020,381,46,107771.06
166,2,2020,338,31,100032.93
166,3,2020,178,17,46471.5
166,6,2020,83,10,22249.56
166,7,2020,322,16,83703.96
166,8,2020,350,34,97643.02
166,9,2020,381,33,99281.48
166,10,2020,305,6,84834.39
166,11,2020,314,5,84405.09
166,12,2020,300,9,82690.28
119,12,2017,118,187,33296.78
119,1,2018,569,173,153462.72
119,2,2018,501,166,147827.34
119,3,2018,545,159,154353.89
119,4,2018,487,146,129634.93
119,5,2018,512,175,152828.99
119,6,2018,459,140,125120.89
119,7,2018,534,147,152550.84
119,8,2018,575,192,164015.27
119,9,2018,430,120,109864.18
119,10,2018,487,159,125671.94
119,11,2018,516,166,134147.95
119,12,2018,418,125,117219.45
119,1,2019,476,144,109930.05
119,2,2019,354,67,82000.64
119,3,2019,472,65,96505.91
119,4,2019,548,123,128988.24
119,5,2019,477,116,116711.5
119,6,2019,499,140,123921.93
119,7,2019,577,149,140890.82
119,8,2019,492,141,120536.79
119,9,2019,470,138,124084.12
119,10,2019,501,163,128326.96
119,11,2019,472,170,134069.27
119,12,2019,412,129,112512.82
119,1,2020,493,103,129713.75
119,2,2020,451,97,114439.64
119,3,2020,175,73,41922.19
119,5,2020,3,10,-4223.29
119,6,2020,127,26,38476.89
119,7,2020,356,73,86363.34
119,8,2020,371,65,89861.36
119,9,2020,439,77,119852.44
119,10,2020,345,91,96765.18
119,11,2020,327,107,111135.26
119,12,2020,295,79,56652.04
272,1,2012,424,263,158665.92
272,2,2012,387,215,145144.4
272,3,2012,353,211,126803.8
272,4,2012,310,168,96082.36
272,5,2012,421,252,137955.19
272,6,2012,413,252,135643.03
272,7,2012,197,115,65297.0
272,8,2012,330,207,108431.57
272,9,2012,271,173,87504.61
272,10,2012,374,229,116965.35
272,11,2012,422,268,145946.59
272,12,2012,312,195,108878.79
272,1,2013,391,243,133065.54
272,2,2013,313,209,112352.84
272,3,2013,385,255,131270.94
272,4,2013,276,172,90280.19
272,5,2013,427,287,145451.81
272,6,2013,363,249,131136.21
272,7,2013,250,169,89814.14
272,8,2013,291,201,87988.7
272,9,2013,435,289,145297.43
272,10,2013,370,237,129384.42
272,11,2013,429,255,127366.95
272,12,2013,324,197,108942.23
272,1,2014,326,202,101311.02
272,2,2014,391,234,133921.83
272,3,2014,448,307,136586.82
272,4,2014,310,198,107735.36
272,5,2014,471,297,169587.89
272,6,2014,459,278,163649.27
272,7,2014,378,243,121379.85
272,8,2014,325,204,98881.99
272,9,2014,460,262,152629.87
272,10,2014,469,307,150281.29
272,11,2014,353,203,126001.72
272,12,2014,341,212,119865.52
272,1,2015,454,268,143921.06
272,2,2015,372,241,136498.72
272,3,2015,452,291,155563.24
272,4,2015,429,273,140688.17
272,5,2015,449,261,162426.04
272,6,2015,439,265,149097.82
272,7,2015,324,189,104118.52
272,8,2015,397,228,111503.71
272,9,2015,451,281,150975.47
272,10,2015,474,293,154035.02
272,11,2015,476,267,160098.69
272,12,2015,408,245,146472.88
272,1,2016,457,281,144803.45
272,2,2016,425,270,152570.08
272,3,2016,384,249,143864.84
272,4,2016,480,292,163778.72
272,5,2016,484,320,154900.09
272,6,2016,440,319,141941.0
272,7,2016,300,209,111847.91
272,8,2016,398,276,133986.93
272,9,2016,450,311,149759.46
272,10,2016,364,261,118431.8
272,11,2016,525,347,184082.11
272,12,2016,392,265,154668.24
272,1,2017,375,259,128815.11
272,2,2017,393,248,142722.46
272,3,2017,468,321,166654.52
272,4,2017,312,214,110523.87
272,5,2017,482,345,164596.93
272,6,2017,452,305,145611.26
272,7,2017,309,211,113099.91
272,8,2017,393,252,139270.04
272,9,2017,405,278,146082.59
272,10,2017,385,270,144109.72
272,11,2017,504,337,192812.26
272,12,2017,349,233,148926.74
272,1,2018,450,311,157936.85
272,2,2018,389,271,134778.89
272,3,2018,424,276,161764.05
272,4,2018,388,269,148542.73
272,5,2018,507,341,197966.09
272,6,2018,447,307,159958.68
272,7,2018,313,207,117824.8
272,8,2018,413,286,130710.05
272,9,2018,436,314,165311.13
272,10,2018,448,321,149221.28
272,11,2018,483,365,176730.21
272,12,2018,355,267,140798.65
272,1,2019,364,287,114606.63
272,2,2019,430,303,145796.48
272,3,2019,462,305,164797.97
272,4,2019,409,282,157750.55
272,5,2019,528,376,178685.19
272,6,2019,474,335,157032.91
272,7,2019,375,271,119655.97
272,8,2019,413,295,144512.24
272,9,2019,451,334,155306.15
272,10,2019,496,349,180366.75
272,11,2019,494,333,176524.97
272,12,2019,394,281,148088.93
272,1,2020,497,351,168752.25
272,2,2020,445,312,151017.89
272,3,2020,280,230,110859.65
272,5,2020,97,55,32450.59
272,6,2020,400,335,121917.85
272,7,2020,341,291,121285.19
272,8,2020,426,386,147032.6
272,9,2020,447,393,159691.36
272,10,2020,440,367,159105.71
272,11,2020,478,397,174852.12
272,12,2020,390,331,170247.13
190,1,2012,950,6,408101.81
190,2,2012,824,11,345198.5
190,3,2012,949,6,371531.42
190,4,2012,802,14,332682.35
190,5,2012,907,4,370696.25
190,6,2012,811,12,314091.13
190,7,2012,766,10,294592.85
190,8,2012,679,10,262708.68
190,9,2012,630,3,228511.4
190,10,2012,891,6,339548.73
190,11,2012,880,9,372090.64
190,12,2012,619,7,275554.65
190,1,2013,871,8,318495.13
190,2,2013,834,5,337755.45
190,3,2013,877,11,362915.79
190,4,2013,889,9,373756.1
190,5,2013,859,9,329098.65
190,6,2013,796,9,392261.69
190,7,2013,595,3,219052.21
190,8,2013,774,14,306884.71
190,9,2013,656,3,216397.5
190,10,2013,935,9,354875.03
190,11,2013,823,8,337514.65
190,12,2013,644,8,294091.07
190,1,2014,870,4,348607.5
190,2,2014,780,6,358076.75
190,3,2014,873,7,380381.15
190,4,2014,857,6,336882.68
190,5,2014,748,8,287101.84
190,6,2014,740,6,289922.17
190,7,2014,748,9,319987.6
190,8,2014,705,8,271593.15
190,9,2014,773,2,289323.36
190,10,2014,808,6,296765.34
190,11,2014,794,9,326775.89
190,12,2014,708,4,323902.02
190,1,2015,837,5,309619.76
190,2,2015,783,8,331664.74
190,3,2015,901,3,352955.93
190,4,2015,702,2,288060.53
190,5,2015,796,8,342784.87
190,6,2015,849,2,361164.39
190,7,2015,659,5,275066.55
190,8,2015,758,10,289102.85
190,9,2015,833,7,293079.3
190,10,2015,835,3,324951.71
190,11,2015,772,9,313146.9
190,12,2015,705,4,348695.49
190,1,2016,764,5,277698.38
190,2,2016,790,7,349823.05
190,3,2016,899,6,402242.08
190,4,2016,846,4,332671.73
190,5,2016,855,3,357436.6
190,6,2016,802,8,347892.84
190,7,2016,608,4,231892.94
190,8,2016,834,625,330496.3
190,9,2016,802,696,320087.06
190,10,2016,814,725,320405.64
190,11,2016,779,739,321854.28
190,12,2016,628,573,311143.79
190,1,2017,750,639,317139.15
190,2,2017,718,604,314645.88
190,3,2017,717,612,349080.86
190,4,2017,792,725,331087.61
190,5,2017,827,804,345750.49
190,6,2017,725,700,333126.42
190,7,2017,641,564,256903.25
190,8,2017,786,755,327270.02
190,9,2017,690,660,318375.03
190,10,2017,766,720,291286.7
190,11,2017,813,782,340449.82
190,12,2017,626,572,304656.17
190,1,2018,756,677,330108.64
190,2,2018,659,618,311624.44
190,3,2018,736,689,330563.42
190,4,2018,737,710,317444.65
190,5,2018,804,766,313560.94
190,6,2018,729,680,345833.12
190,7,2018,717,663,330839.67
190,8,2018,785,732,325725.45
190,9,2018,702,635,287226.24
190,10,2018,784,717,320347.33
190,11,2018,880,825,360889.34
190,12,2018,648,590,301140.48
190,1,2019,852,743,321504.84
190,2,2019,679,586,279106.26
190,3,2019,795,708,326645.96
190,4,2019,824,729,342599.04
190,5,2019,857,778,346595.31
190,6,2019,771,697,327492.38
190,7,2019,868,772,350697.51
190,8,2019,656,589,255070.23
190,9,2019,774,705,330165.91
190,10,2019,894,825,372936.78
190,11,2019,818,754,346872.77
190,12,2019,782,693,342547.02
190,1,2020,917,835,394002.1
190,2,2020,736,640,347314.56
190,3,2020,517,426,264840.26
190,4,2020,33,1,10907.38
